Timestamp,Table,"Record ID",User,Action,Query
"2026-05-09 17:14:07",tc_bank,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_bank SET bank_name = :upd_bank_name, account_name = :upd_account_name, account_number = :upd_account_number, ifsc_code = :upd_ifsc_code, payment_mode = :upd_payment_mode, branch = :upd_branch, created_date_time = :upd_created_date_time, updated_date_time = :upd_updated_date_time WHERE bank_id = :bank_id"
"2026-05-09 17:14:14",tc_bank,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_bank SET bank_name = :upd_bank_name, account_name = :upd_account_name, account_number = :upd_account_number, ifsc_code = :upd_ifsc_code, payment_mode = :upd_payment_mode, branch = :upd_branch, created_date_time = :upd_created_date_time, updated_date_time = :upd_updated_date_time WHERE bank_id = :bank_id"
"2026-05-09 17:16:52",tc_bank,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_bank SET bank_id = :upd_bank_id WHERE id = :id"
"2026-05-09 17:16:52",tc_bank,2,Lakshmi,"ADD BANK","INSERT INTO tc_bank (bank_name,account_name,account_number,ifsc_code,payment_mode,branch,created_date_time,updated_date_time) VALUES (:bank_name,:account_name,:account_number,:ifsc_code,:payment_mode,:branch,:created_date_time,:updated_date_time)"
"2026-05-09 17:18:13",tc_bank,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_bank SET bank_name = :upd_bank_name, account_name = :upd_account_name, account_number = :upd_account_number, ifsc_code = :upd_ifsc_code, payment_mode = :upd_payment_mode, branch = :upd_branch, created_date_time = :upd_created_date_time, updated_date_time = :upd_updated_date_time WHERE bank_id = :bank_id"
"2026-05-09 17:18:33",tc_bank,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_bank SET bank_id = :upd_bank_id WHERE id = :id"
"2026-05-09 17:18:33",tc_bank,3,Lakshmi,"ADD BANK","INSERT INTO tc_bank (bank_name,account_name,account_number,ifsc_code,payment_mode,branch,created_date_time,updated_date_time) VALUES (:bank_name,:account_name,:account_number,:ifsc_code,:payment_mode,:branch,:created_date_time,:updated_date_time)"
"2026-05-09 17:18:37",tc_bank,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_bank SET deleted = :upd_deleted, updated_date_time = :upd_updated_date_time WHERE bank_id = :bank_id"
"2026-05-11 11:07:52",tc_users,1,Lakshmi,LOGIN,"USER LOGIN SUCCESS"
"2026-05-11 11:07:52",tc_logins,19,Lakshmi,LOGIN_RECORD,"INSERT INTO tc_logins (user_id,login_date_time) VALUES (:user_id,:login_date_time)"
"2026-05-11 13:01:55",tc_enrollment,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_enrollment SET enrollment_id = :upd_enrollment_id, student_id = :upd_student_id WHERE id = :id"
"2026-05-11 13:01:55",tc_enrollment,2,Lakshmi,"ADD ENROLLMENT","INSERT INTO tc_enrollment (student_name,father_spouse_name,address,mobile_number,parent_contact_no,course_id,duration,from_time,to_time,staff_id,fees_type,fees_amount,paid_amount,balance_amount,dob,doj,blood_group,updated_date_time,candidate_photo,created_date_time) VALUES (:student_name,:father_spouse_name,:address,:mobile_number,:parent_contact_no,:course_id,:duration,:from_time,:to_time,:staff_id,:fees_type,:fees_amount,:paid_amount,:balance_amount,:dob,:doj,:blood_group,:updated_date_time,:candidate_photo,:created_date_time)"
"2026-05-11 13:02:19",tc_enrollment,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_enrollment SET student_name = :upd_student_name, father_spouse_name = :upd_father_spouse_name, address = :upd_address, mobile_number = :upd_mobile_number, parent_contact_no = :upd_parent_contact_no, course_id = :upd_course_id, duration = :upd_duration, from_time = :upd_from_time, to_time = :upd_to_time, staff_id = :upd_staff_id, fees_type = :upd_fees_type, fees_amount = :upd_fees_amount, paid_amount = :upd_paid_amount, balance_amount = :upd_balance_amount, dob = :upd_dob, doj = :upd_doj, blood_group = :upd_blood_group, updated_date_time = :upd_updated_date_time WHERE enrollment_id = :id"
"2026-05-11 13:03:05",tc_enrollment,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_enrollment SET student_name = :upd_student_name, father_spouse_name = :upd_father_spouse_name, address = :upd_address, mobile_number = :upd_mobile_number, parent_contact_no = :upd_parent_contact_no, course_id = :upd_course_id, duration = :upd_duration, from_time = :upd_from_time, to_time = :upd_to_time, staff_id = :upd_staff_id, fees_type = :upd_fees_type, fees_amount = :upd_fees_amount, paid_amount = :upd_paid_amount, balance_amount = :upd_balance_amount, dob = :upd_dob, doj = :upd_doj, blood_group = :upd_blood_group, updated_date_time = :upd_updated_date_time WHERE enrollment_id = :id"
"2026-05-11 13:05:53",tc_enrollment,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_enrollment SET student_name = :upd_student_name, father_spouse_name = :upd_father_spouse_name, address = :upd_address, mobile_number = :upd_mobile_number, parent_contact_no = :upd_parent_contact_no, course_id = :upd_course_id, duration = :upd_duration, from_time = :upd_from_time, to_time = :upd_to_time, staff_id = :upd_staff_id, fees_type = :upd_fees_type, fees_amount = :upd_fees_amount, paid_amount = :upd_paid_amount, balance_amount = :upd_balance_amount, dob = :upd_dob, doj = :upd_doj, blood_group = :upd_blood_group, updated_date_time = :upd_updated_date_time WHERE enrollment_id = :id"
"2026-05-11 13:06:12",tc_enrollment,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_enrollment SET student_name = :upd_student_name, father_spouse_name = :upd_father_spouse_name, address = :upd_address, mobile_number = :upd_mobile_number, parent_contact_no = :upd_parent_contact_no, course_id = :upd_course_id, duration = :upd_duration, from_time = :upd_from_time, to_time = :upd_to_time, staff_id = :upd_staff_id, fees_type = :upd_fees_type, fees_amount = :upd_fees_amount, paid_amount = :upd_paid_amount, balance_amount = :upd_balance_amount, dob = :upd_dob, doj = :upd_doj, blood_group = :upd_blood_group, updated_date_time = :upd_updated_date_time WHERE enrollment_id = :id"
"2026-05-11 13:08:32",tc_enrollment,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_enrollment SET enrollment_id = :upd_enrollment_id WHERE id = :id"
"2026-05-11 13:08:32",tc_enrollment,3,Lakshmi,"ADD ENROLLMENT","INSERT INTO tc_enrollment (student_name,father_spouse_name,address,mobile_number,parent_contact_no,course_id,duration,from_time,to_time,staff_id,fees_type,fees_amount,paid_amount,balance_amount,dob,doj,blood_group,updated_date_time,candidate_photo,created_date_time) VALUES (:student_name,:father_spouse_name,:address,:mobile_number,:parent_contact_no,:course_id,:duration,:from_time,:to_time,:staff_id,:fees_type,:fees_amount,:paid_amount,:balance_amount,:dob,:doj,:blood_group,:updated_date_time,:candidate_photo,:created_date_time)"
"2026-05-11 13:12:31",tc_enrollment,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_enrollment SET enrollment_id = :upd_enrollment_id WHERE id = :id"
"2026-05-11 13:12:31",tc_enrollment,4,Lakshmi,"ADD ENROLLMENT","INSERT INTO tc_enrollment (student_id,student_name,father_spouse_name,address,mobile_number,parent_contact_no,course_id,duration,from_time,to_time,staff_id,fees_type,fees_amount,paid_amount,balance_amount,dob,doj,blood_group,updated_date_time,candidate_photo,created_date_time) VALUES (:student_id,:student_name,:father_spouse_name,:address,:mobile_number,:parent_contact_no,:course_id,:duration,:from_time,:to_time,:staff_id,:fees_type,:fees_amount,:paid_amount,:balance_amount,:dob,:doj,:blood_group,:updated_date_time,:candidate_photo,:created_date_time)"
"2026-05-11 13:16:51",tc_enrollment,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_enrollment SET enrollment_id = :upd_enrollment_id WHERE id = :id"
"2026-05-11 13:16:51",tc_enrollment,5,Lakshmi,"ADD ENROLLMENT","INSERT INTO tc_enrollment (student_id,student_name,father_spouse_name,address,mobile_number,parent_contact_no,course_id,duration,from_time,to_time,staff_id,fees_type,fees_amount,paid_amount,balance_amount,dob,doj,blood_group,updated_date_time,candidate_photo,created_date_time) VALUES (:student_id,:student_name,:father_spouse_name,:address,:mobile_number,:parent_contact_no,:course_id,:duration,:from_time,:to_time,:staff_id,:fees_type,:fees_amount,:paid_amount,:balance_amount,:dob,:doj,:blood_group,:updated_date_time,:candidate_photo,:created_date_time)"
"2026-05-11 13:17:00",tc_enrollment,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_enrollment SET student_id = :upd_student_id, student_name = :upd_student_name, father_spouse_name = :upd_father_spouse_name, address = :upd_address, mobile_number = :upd_mobile_number, parent_contact_no = :upd_parent_contact_no, course_id = :upd_course_id, duration = :upd_duration, from_time = :upd_from_time, to_time = :upd_to_time, staff_id = :upd_staff_id, fees_type = :upd_fees_type, fees_amount = :upd_fees_amount, paid_amount = :upd_paid_amount, balance_amount = :upd_balance_amount, dob = :upd_dob, doj = :upd_doj, blood_group = :upd_blood_group, updated_date_time = :upd_updated_date_time WHERE enrollment_id = :id"
"2026-05-11 17:26:37",tc_logins,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_logins SET logout_date_time = :upd_logout_date_time WHERE id = :id"
"2026-05-11 17:26:37",DATABASE,0,Lakshmi,BACKUP,"BACKUP TRIGGERED"
"2026-05-11 17:26:38",tc_users,MVNnUmQ5Qk9FNFU1c0VxTEV4eHNobWRpWmx0SFZWTkZFN3cyTjc1NGRLYz0=,Lakshmi,LOGOUT,"USER LOGOUT - Backup created: backup_training_center_db_2026-05-11_17-26-37.sql"
"2026-05-12 10:08:16",tc_users,1,Lakshmi,LOGIN,"USER LOGIN SUCCESS"
"2026-05-12 10:08:16",tc_logins,20,Lakshmi,LOGIN_RECORD,"INSERT INTO tc_logins (user_id,login_date_time) VALUES (:user_id,:login_date_time)"
"2026-05-12 10:21:00",tc_enrollment_internship,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_enrollment_internship SET enrollment_internship_id = :upd_enrollment_internship_id WHERE id = :id"
"2026-05-12 10:21:00",tc_enrollment_internship,1,Lakshmi,"ADD INTERNSHIP ENROLLMENT","INSERT INTO tc_enrollment_internship (student_id,student_name,father_spouse_name,address,mobile_number,parent_contact_no,course_id,duration,from_time,to_time,staff_id,fees_type,fees_amount,paid_amount,balance_amount,dob,doj,blood_group,updated_date_time,created_date_time) VALUES (:student_id,:student_name,:father_spouse_name,:address,:mobile_number,:parent_contact_no,:course_id,:duration,:from_time,:to_time,:staff_id,:fees_type,:fees_amount,:paid_amount,:balance_amount,:dob,:doj,:blood_group,:updated_date_time,:created_date_time)"
"2026-05-12 10:21:54",tc_enrollment_internship,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_enrollment_internship SET enrollment_internship_id = :upd_enrollment_internship_id WHERE id = :id"
"2026-05-12 10:21:54",tc_enrollment_internship,2,Lakshmi,"ADD INTERNSHIP ENROLLMENT","INSERT INTO tc_enrollment_internship (student_id,student_name,father_spouse_name,address,mobile_number,parent_contact_no,course_id,duration,from_time,to_time,staff_id,fees_type,fees_amount,paid_amount,balance_amount,dob,doj,blood_group,updated_date_time,created_date_time) VALUES (:student_id,:student_name,:father_spouse_name,:address,:mobile_number,:parent_contact_no,:course_id,:duration,:from_time,:to_time,:staff_id,:fees_type,:fees_amount,:paid_amount,:balance_amount,:dob,:doj,:blood_group,:updated_date_time,:created_date_time)"
"2026-05-12 10:23:06",tc_enrollment_internship,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_enrollment_internship SET enrollment_internship_id = :upd_enrollment_internship_id WHERE id = :id"
"2026-05-12 10:23:06",tc_enrollment_internship,3,Lakshmi,"ADD INTERNSHIP ENROLLMENT","INSERT INTO tc_enrollment_internship (student_id,student_name,father_spouse_name,address,mobile_number,parent_contact_no,course_id,duration,from_time,to_time,staff_id,fees_type,fees_amount,paid_amount,balance_amount,dob,doj,blood_group,updated_date_time,created_date_time) VALUES (:student_id,:student_name,:father_spouse_name,:address,:mobile_number,:parent_contact_no,:course_id,:duration,:from_time,:to_time,:staff_id,:fees_type,:fees_amount,:paid_amount,:balance_amount,:dob,:doj,:blood_group,:updated_date_time,:created_date_time)"
"2026-05-12 10:23:11",tc_enrollment_internship,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_enrollment_internship SET deleted = :upd_deleted, updated_date_time = :upd_updated_date_time WHERE id = :id"
"2026-05-12 11:10:29",tc_payment,1,Lakshmi,"ADD RECEIPT","INSERT INTO tc_payment (course_type,payment_date,student_id,description,payment_mode,bank,amount,total_amount,updated_date_time,created_date_time,payment_id) VALUES (:course_type,:payment_date,:student_id,:description,:payment_mode,:bank,:amount,:total_amount,:updated_date_time,:created_date_time,:payment_id)"
"2026-05-13 09:39:47",tc_users,1,Lakshmi,LOGIN,"USER LOGIN SUCCESS"
"2026-05-13 09:39:47",tc_logins,21,Lakshmi,LOGIN_RECORD,"INSERT INTO tc_logins (user_id,login_date_time) VALUES (:user_id,:login_date_time)"
"2026-05-14 10:30:00",tc_users,1,Lakshmi,LOGIN,"USER LOGIN SUCCESS"
"2026-05-14 10:30:00",tc_logins,22,Lakshmi,LOGIN_RECORD,"INSERT INTO tc_logins (user_id,login_date_time) VALUES (:user_id,:login_date_time)"
"2026-05-14 10:41:21",tc_users,1,Lakshmi,LOGIN,"USER LOGIN SUCCESS"
"2026-05-14 10:41:21",tc_logins,23,Lakshmi,LOGIN_RECORD,"INSERT INTO tc_logins (user_id,login_date_time) VALUES (:user_id,:login_date_time)"
"2026-05-14 10:41:36",tc_logins,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_logins SET logout_date_time = :upd_logout_date_time WHERE id = :id"
"2026-05-14 10:41:36",DATABASE,0,Lakshmi,BACKUP,"BACKUP TRIGGERED"
"2026-05-14 10:41:36",tc_users,MVNnUmQ5Qk9FNFU1c0VxTEV4eHNobWRpWmx0SFZWTkZFN3cyTjc1NGRLYz0=,Lakshmi,LOGOUT,"USER LOGOUT - Backup created: backup_training_center_db_2026-05-14_10-41-36.sql"
"2026-05-14 11:03:53",tc_users,1,Lakshmi,LOGIN,"USER LOGIN SUCCESS"
"2026-05-14 11:03:53",tc_logins,24,Lakshmi,LOGIN_RECORD,"INSERT INTO tc_logins (user_id,login_date_time) VALUES (:user_id,:login_date_time)"
"2026-05-14 11:09:36",tc_logins,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_logins SET logout_date_time = :upd_logout_date_time WHERE id = :id"
"2026-05-14 11:09:36",DATABASE,0,Lakshmi,BACKUP,"BACKUP TRIGGERED"
"2026-05-14 11:09:37",tc_users,MVNnUmQ5Qk9FNFU1c0VxTEV4eHNobWRpWmx0SFZWTkZFN3cyTjc1NGRLYz0=,Lakshmi,LOGOUT,"USER LOGOUT - Backup created: backup_training_center_db_2026-05-14_11-09-36.sql"
"2026-05-14 11:30:47",tc_users,1,Lakshmi,LOGIN,"USER LOGIN SUCCESS"
"2026-05-14 11:30:47",tc_logins,25,Lakshmi,LOGIN_RECORD,"INSERT INTO tc_logins (user_id,login_date_time) VALUES (:user_id,:login_date_time)"
"2026-05-14 11:37:46",tc_course_closure,1,Lakshmi,"ADD COURSE CLOSURE","INSERT INTO tc_course_closure (closure_date,course_type,student_id,certificate_got,updated_date_time,created_date_time,closure_id) VALUES (:closure_date,:course_type,:student_id,:certificate_got,:updated_date_time,:created_date_time,:closure_id)"
"2026-05-14 11:42:25",tc_course_closure,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_course_closure SET closure_date = :upd_closure_date, course_type = :upd_course_type, student_id = :upd_student_id, certificate_got = :upd_certificate_got, updated_date_time = :upd_updated_date_time WHERE id = :id"
"2026-05-14 11:46:49",tc_course_closure,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_course_closure SET closure_id = :upd_closure_id WHERE id = :id"
"2026-05-14 11:46:49",tc_course_closure,1,Lakshmi,"ADD COURSE CLOSURE","INSERT INTO tc_course_closure (closure_date,course_type,student_id,student_name,certificate_got,updated_date_time,created_date_time) VALUES (:closure_date,:course_type,:student_id,:student_name,:certificate_got,:updated_date_time,:created_date_time)"
"2026-05-14 11:46:59",tc_course_closure,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_course_closure SET closure_id = :upd_closure_id WHERE id = :id"
"2026-05-14 11:46:59",tc_course_closure,2,Lakshmi,"ADD COURSE CLOSURE","INSERT INTO tc_course_closure (closure_date,course_type,student_id,student_name,certificate_got,updated_date_time,created_date_time) VALUES (:closure_date,:course_type,:student_id,:student_name,:certificate_got,:updated_date_time,:created_date_time)"
"2026-05-14 11:49:37",tc_course_closure,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_course_closure SET closure_id = :upd_closure_id WHERE id = :id"
"2026-05-14 11:49:37",tc_course_closure,3,Lakshmi,"ADD COURSE CLOSURE","INSERT INTO tc_course_closure (closure_date,course_type,student_id,student_name,certificate_got,updated_date_time,created_date_time) VALUES (:closure_date,:course_type,:student_id,:student_name,:certificate_got,:updated_date_time,:created_date_time)"
"2026-05-14 11:49:37",tc_enrollment,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_enrollment SET course_closed = :upd_course_closed WHERE student_id = :student_id"
"2026-05-14 11:59:03",tc_course_closure,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_course_closure SET closure_id = :upd_closure_id WHERE id = :id"
"2026-05-14 11:59:03",tc_course_closure,1,Lakshmi,"ADD COURSE CLOSURE","INSERT INTO tc_course_closure (closure_date,course_type,student_id,student_name,certificate_got,updated_date_time,created_date_time) VALUES (:closure_date,:course_type,:student_id,:student_name,:certificate_got,:updated_date_time,:created_date_time)"
"2026-05-14 11:59:03",tc_enrollment,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_enrollment SET course_closed = :upd_course_closed WHERE student_id = :student_id"
"2026-05-14 12:01:53",tc_course_closure,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_course_closure SET course_closed = :upd_course_closed, closure_date = :upd_closure_date, course_type = :upd_course_type, student_id = :upd_student_id, student_name = :upd_student_name, certificate_got = :upd_certificate_got, updated_date_time = :upd_updated_date_time WHERE id = :id"
"2026-05-14 12:10:35",tc_users,1,Lakshmi,LOGIN,"USER LOGIN SUCCESS"
"2026-05-14 12:10:35",tc_logins,26,Lakshmi,LOGIN_RECORD,"INSERT INTO tc_logins (user_id,login_date_time) VALUES (:user_id,:login_date_time)"
"2026-05-14 12:52:46",tc_attendance,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_attendance SET attendance_id = :upd_attendance_id WHERE id = :id"
"2026-05-14 12:52:46",tc_attendance,1,Lakshmi,,"INSERT INTO tc_attendance (updated_date_time,attendance_date,staff_name,staff_number,staff_role,fn_present,an_present,present_code,created_date_time,staff_id) VALUES (:updated_date_time,:attendance_date,:staff_name,:staff_number,:staff_role,:fn_present,:an_present,:present_code,:created_date_time,:staff_id)"
"2026-05-14 12:52:46",tc_attendance,2,Lakshmi,,"INSERT INTO tc_attendance (updated_date_time,attendance_date,staff_name,staff_number,staff_role,fn_present,an_present,present_code,created_date_time,staff_id,attendance_id) VALUES (:updated_date_time,:attendance_date,:staff_name,:staff_number,:staff_role,:fn_present,:an_present,:present_code,:created_date_time,:staff_id,:attendance_id)"
"2026-05-14 13:03:01",tc_attendance,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_attendance SET updated_date_time = :upd_updated_date_time, attendance_date = :upd_attendance_date, staff_name = :upd_staff_name, staff_number = :upd_staff_number, staff_role = :upd_staff_role, fn_present = :upd_fn_present, an_present = :upd_an_present, present_code = :upd_present_code, deleted = :upd_deleted, attendance_id = :upd_attendance_id WHERE id = :id"
"2026-05-14 13:03:01",tc_attendance,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_attendance SET updated_date_time = :upd_updated_date_time, attendance_date = :upd_attendance_date, staff_name = :upd_staff_name, staff_number = :upd_staff_number, staff_role = :upd_staff_role, fn_present = :upd_fn_present, an_present = :upd_an_present, present_code = :upd_present_code, deleted = :upd_deleted, attendance_id = :upd_attendance_id WHERE id = :id"
"2026-05-14 13:25:34",tc_staff,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_staff SET staff_id = :upd_staff_id WHERE id = :id"
"2026-05-14 13:25:34",tc_staff,4,Lakshmi,"ADD STAFF","INSERT INTO tc_staff (staff_name,staff_number,role_id,course_id,salary,username,password,address,updated_date_time,created_date_time) VALUES (:staff_name,:staff_number,:role_id,:course_id,:salary,:username,:password,:address,:updated_date_time,:created_date_time)"
"2026-05-14 13:26:25",tc_staff,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_staff SET staff_id = :upd_staff_id WHERE id = :id"
"2026-05-14 13:26:25",tc_staff,5,Lakshmi,"ADD STAFF","INSERT INTO tc_staff (staff_name,staff_number,role_id,course_id,salary,username,password,address,updated_date_time,created_date_time) VALUES (:staff_name,:staff_number,:role_id,:course_id,:salary,:username,:password,:address,:updated_date_time,:created_date_time)"
"2026-05-14 13:26:51",tc_staff,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_staff SET staff_id = :upd_staff_id WHERE id = :id"
"2026-05-14 13:26:51",tc_staff,6,Lakshmi,"ADD STAFF","INSERT INTO tc_staff (staff_name,staff_number,role_id,course_id,salary,username,password,address,updated_date_time,created_date_time) VALUES (:staff_name,:staff_number,:role_id,:course_id,:salary,:username,:password,:address,:updated_date_time,:created_date_time)"
"2026-05-14 13:27:34",tc_staff,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_staff SET staff_id = :upd_staff_id WHERE id = :id"
"2026-05-14 13:27:34",tc_staff,7,Lakshmi,"ADD STAFF","INSERT INTO tc_staff (staff_name,staff_number,role_id,course_id,salary,username,password,address,updated_date_time,created_date_time) VALUES (:staff_name,:staff_number,:role_id,:course_id,:salary,:username,:password,:address,:updated_date_time,:created_date_time)"
"2026-05-14 13:31:41",tc_staff,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_staff SET staff_id = :upd_staff_id WHERE id = :id"
"2026-05-14 13:31:41",tc_staff,8,Lakshmi,"ADD STAFF","INSERT INTO tc_staff (staff_name,staff_number,role_id,course_id,salary,username,password,address,updated_date_time,created_date_time) VALUES (:staff_name,:staff_number,:role_id,:course_id,:salary,:username,:password,:address,:updated_date_time,:created_date_time)"
"2026-05-14 13:32:02",tc_staff,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_staff SET staff_id = :upd_staff_id WHERE id = :id"
"2026-05-14 13:32:02",tc_staff,9,Lakshmi,"ADD STAFF","INSERT INTO tc_staff (staff_name,staff_number,role_id,course_id,salary,username,password,address,updated_date_time,created_date_time) VALUES (:staff_name,:staff_number,:role_id,:course_id,:salary,:username,:password,:address,:updated_date_time,:created_date_time)"
"2026-05-14 13:32:39",tc_staff,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_staff SET staff_id = :upd_staff_id WHERE id = :id"
"2026-05-14 13:32:39",tc_staff,10,Lakshmi,"ADD STAFF","INSERT INTO tc_staff (staff_name,staff_number,role_id,course_id,salary,username,password,address,updated_date_time,created_date_time) VALUES (:staff_name,:staff_number,:role_id,:course_id,:salary,:username,:password,:address,:updated_date_time,:created_date_time)"
"2026-05-14 13:32:54",tc_staff,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_staff SET staff_id = :upd_staff_id WHERE id = :id"
"2026-05-14 13:32:54",tc_staff,11,Lakshmi,"ADD STAFF","INSERT INTO tc_staff (staff_name,staff_number,role_id,course_id,salary,username,password,address,updated_date_time,created_date_time) VALUES (:staff_name,:staff_number,:role_id,:course_id,:salary,:username,:password,:address,:updated_date_time,:created_date_time)"
"2026-05-14 13:33:13",tc_staff,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_staff SET staff_id = :upd_staff_id WHERE id = :id"
"2026-05-14 13:33:13",tc_staff,12,Lakshmi,"ADD STAFF","INSERT INTO tc_staff (staff_name,staff_number,role_id,course_id,salary,username,password,address,updated_date_time,created_date_time) VALUES (:staff_name,:staff_number,:role_id,:course_id,:salary,:username,:password,:address,:updated_date_time,:created_date_time)"
"2026-05-14 14:19:43",tc_users,1,Priya,LOGIN,"USER LOGIN SUCCESS"
"2026-05-14 14:19:43",tc_logins,27,Priya,LOGIN_RECORD,"INSERT INTO tc_logins (user_id,login_date_time) VALUES (:user_id,:login_date_time)"
"2026-05-14 14:20:26",tc_logins,Multiple/Where,Priya,UPDATE,"UPDATE tc_logins SET logout_date_time = :upd_logout_date_time WHERE id = :id"
"2026-05-14 14:20:26",DATABASE,0,Priya,BACKUP,"BACKUP TRIGGERED"
"2026-05-14 14:20:26",tc_users,Qy9DUkxUbmd3SldjYm9OY1ZTNmRlV0ZHS0JuR3MwbkN0SmF2cEZZQjJJZz0=,Priya,LOGOUT,"USER LOGOUT - Backup created: backup_training_center_db_2026-05-14_14-20-26.sql"
"2026-05-14 14:26:43",tc_users,1,Priya,LOGIN,"USER LOGIN SUCCESS"
"2026-05-14 14:26:43",tc_logins,28,Priya,LOGIN_RECORD,"INSERT INTO tc_logins (user_id,login_date_time) VALUES (:user_id,:login_date_time)"
"2026-05-14 15:20:50",tc_users,1,Lakshmi,LOGIN,"USER LOGIN SUCCESS"
"2026-05-14 15:20:50",tc_logins,29,Lakshmi,LOGIN_RECORD,"INSERT INTO tc_logins (user_id,login_date_time) VALUES (:user_id,:login_date_time)"
"2026-05-14 15:25:56",tc_enrollment,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_enrollment SET student_id = :upd_student_id, student_name = :upd_student_name, father_spouse_name = :upd_father_spouse_name, address = :upd_address, mobile_number = :upd_mobile_number, parent_contact_no = :upd_parent_contact_no, course_id = :upd_course_id, duration = :upd_duration, from_time = :upd_from_time, to_time = :upd_to_time, staff_id = :upd_staff_id, fees_type = :upd_fees_type, fees_amount = :upd_fees_amount, paid_amount = :upd_paid_amount, balance_amount = :upd_balance_amount, dob = :upd_dob, doj = :upd_doj, blood_group = :upd_blood_group, updated_date_time = :upd_updated_date_time, lead_source = :upd_lead_source, referred_staff_id = :upd_referred_staff_id WHERE enrollment_id = :id"
"2026-05-14 15:26:10",tc_enrollment,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_enrollment SET student_id = :upd_student_id, student_name = :upd_student_name, father_spouse_name = :upd_father_spouse_name, address = :upd_address, mobile_number = :upd_mobile_number, parent_contact_no = :upd_parent_contact_no, course_id = :upd_course_id, duration = :upd_duration, from_time = :upd_from_time, to_time = :upd_to_time, staff_id = :upd_staff_id, fees_type = :upd_fees_type, fees_amount = :upd_fees_amount, paid_amount = :upd_paid_amount, balance_amount = :upd_balance_amount, dob = :upd_dob, doj = :upd_doj, blood_group = :upd_blood_group, updated_date_time = :upd_updated_date_time, lead_source = :upd_lead_source, referred_staff_id = :upd_referred_staff_id WHERE enrollment_id = :id"
"2026-05-14 15:28:03",tc_enrollment,Multiple/Where,Lakshmi,UPDATE,"UPDATE tc_enrollment SET student_id = :upd_student_id, student_name = :upd_student_name, father_spouse_name = :upd_father_spouse_name, address = :upd_address, mobile_number = :upd_mobile_number, parent_contact_no = :upd_parent_contact_no, course_id = :upd_course_id, duration = :upd_duration, from_time = :upd_from_time, to_time = :upd_to_time, staff_id = :upd_staff_id, fees_type = :upd_fees_type, fees_amount = :upd_fees_amount, paid_amount = :upd_paid_amount, balance_amount = :upd_balance_amount, dob = :upd_dob, doj = :upd_doj, blood_group = :upd_blood_group, updated_date_time = :upd_updated_date_time, lead_source = :upd_lead_source, referred_staff_id = :upd_referred_staff_id WHERE enrollment_id = :id"
